record_uid,dataset,priority_group,split,magnitude,candidate,candidate_start_sec,candidate_end_sec,feature_onset_sec,feature_energy_onset_sec,feature_energy_end_sec,catalog_p_sec,feature_spike_score,feature_significant_duration_sec,window_start_sample,window_end_sample,window_duration_sec,full_pga,window_pga,pga_retention,full_energy,window_energy,energy_retention,full_rms,window_rms,peak_time_sec,peak_inside_window,window_unstable,failure_reason,window_unstable_bool,policy,selection_status,selected_candidate,period_sec,psa_retention,spectrum_unstable,full_record_required,long_period_psa_review,production_route,review_priority
PNWAccelerometers:3544,PNWAccelerometers,m3_to_m4_small_event,,3.0,full_record,0.0,150.01,18.27,18.27,95.38,57.02,49.55871017295635,77.11,0.0,15001.0,150.01,237.2200469970703,237.2200469970703,1.0,70003.06333516414,70003.06333516414,1.0,21.602221610346643,21.602221610346643,63.71,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3545,PNWAccelerometers,m3_to_m4_small_event,,3.0,full_record,0.0,150.01,7.12,7.12,92.87,57.06,66.85795781717816,85.75,0.0,15001.0,150.01,848.0823364257812,848.0823364257812,1.0,524410.3412364897,524410.3412364897,1.0,59.125594169114905,59.125594169114905,63.75,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3547,PNWAccelerometers,m3_to_m4_small_event,,3.0,full_record,0.0,150.01,3.39,3.39,112.08,57.53,81.48284531359603,108.69,0.0,15001.0,150.01,1373.617431640625,1373.617431640625,1.0,550276.9369435324,550276.9369435324,1.0,60.566231199677325,60.566231199677325,57.59,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3549,PNWAccelerometers,m3_to_m4_small_event,,3.0,full_record,0.0,150.01,7.88,7.88,93.27,58.8,77.64340950841658,85.39,0.0,15001.0,150.01,2538.6240234375,2538.6240234375,1.0,4509302.180892233,4509302.180892233,1.0,173.37822971347637,173.37822971347637,66.75,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3682,PNWAccelerometers,m3_to_m4_small_event,,3.25,full_record,0.0,150.01,9.82,9.82,106.9,61.9,46.01317763753722,97.08,0.0,15001.0,150.01,1567.4365234375,1567.4365234375,1.0,2893568.414421597,2893568.414421597,1.0,138.88545694732483,138.88545694732483,72.12,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3685,PNWAccelerometers,m3_to_m4_small_event,,3.25,full_record,0.0,150.01,5.75,5.75,104.67,65.58,55.60221742505927,98.92,0.0,15001.0,150.01,359.54461669921875,359.54461669921875,1.0,157595.3695142169,157595.3695142169,1.0,32.41243216798419,32.41243216798419,78.04,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:379,PNWAccelerometers,m3_to_m4_small_event,,3.03,full_record,0.0,150.01,17.06,17.06,89.02,56.06,83.0595397563901,71.96,0.0,15001.0,150.01,1473.3572998046875,1473.3572998046875,1.0,2064981.9095092416,2064981.9095092416,1.0,117.3270145995284,117.3270145995284,61.85,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3828,PNWAccelerometers,m3_to_m4_small_event,,3.7,full_record,0.0,150.01,23.66,23.66,103.28,59.41,42.38879758325731,79.62,0.0,15001.0,150.01,1245.5115966796875,1245.5115966796875,1.0,2828102.9777827896,2828102.9777827896,1.0,137.30536406498666,137.30536406498666,59.65,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3830,PNWAccelerometers,m3_to_m4_small_event,,3.7,full_record,0.0,150.01,60.01,60.05,106.98,59.77,40.570996343112455,46.93000000000001,0.0,15001.0,150.01,1117.97314453125,1117.97314453125,1.0,1506733.0344310135,1506733.0344310135,1.0,100.22084255144392,100.22084255144392,68.27,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3831,PNWAccelerometers,m3_to_m4_small_event,,3.7,full_record,0.0,150.01,26.93,26.93,90.27,60.05,104.91740701246106,63.34,0.0,15001.0,150.01,4951.58837890625,4951.58837890625,1.0,17918464.08414651,17918464.08414651,1.0,345.6131710405584,345.6131710405584,68.47,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3832,PNWAccelerometers,m3_to_m4_small_event,,3.7,full_record,0.0,150.01,6.47,6.47,114.12,60.23,53.61241815541285,107.65,0.0,15001.0,150.01,278.8011474609375,278.8011474609375,1.0,139447.74061821596,139447.74061821596,1.0,30.489172364617264,30.489172364617264,69.65,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3863,PNWAccelerometers,m3_to_m4_small_event,,3.43,full_record,0.0,150.01,8.54,8.54,81.15,55.77,84.50122688552078,72.61000000000001,0.0,15001.0,150.01,1978.2744140625,1978.2744140625,1.0,3235865.350105983,3235865.350105983,1.0,146.87068325866295,146.87068325866295,60.76,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3864,PNWAccelerometers,m3_to_m4_small_event,,3.43,full_record,0.0,150.01,8.46,8.46,83.82,56.09,104.97422276399406,75.35999999999999,0.0,15001.0,150.01,9057.94140625,9057.94140625,1.0,26222762.17116219,26222762.17116219,1.0,418.09898432113965,418.09898432113965,61.7,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3866,PNWAccelerometers,m3_to_m4_small_event,,3.43,full_record,0.0,150.01,11.52,11.52,115.9,57.27,73.94890557625544,104.38,0.0,15001.0,150.01,2077.973388671875,2077.973388671875,1.0,2741264.124018401,2741264.124018401,1.0,135.1809006543795,135.1809006543795,63.66,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3869,PNWAccelerometers,m3_to_m4_small_event,,3.43,full_record,0.0,150.01,18.63,18.63,90.21,58.45,76.48357645025051,71.58,0.0,15001.0,150.01,855.974365234375,855.974365234375,1.0,853496.7882944938,853496.7882944938,1.0,75.42943246512702,75.42943246512702,65.39,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3876,PNWAccelerometers,m3_to_m4_small_event,,3.38,full_record,0.0,150.01,16.38,16.38,104.53,54.55,157.49932152981492,88.15,0.0,15001.0,150.01,11276.0234375,11276.0234375,1.0,55901091.28756582,55901091.28756582,1.0,610.4499149347656,610.4499149347656,54.66,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3882,PNWAccelerometers,m3_to_m4_small_event,,3.38,full_record,0.0,150.01,9.52,9.52,120.62,56.07,60.1254923106772,111.1,0.0,15001.0,150.01,889.1813354492188,889.1813354492188,1.0,504107.8385546393,504107.8385546393,1.0,57.96977566546969,57.96977566546969,61.86,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3890,PNWAccelerometers,m3_to_m4_small_event,,3.38,full_record,0.0,150.01,21.72,21.72,85.11,59.09,86.87564001218585,63.39,0.0,15001.0,150.01,2511.529052734375,2511.529052734375,1.0,5835986.251067189,5835986.251067189,1.0,197.24092224575008,197.24092224575008,67.49,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3893,PNWAccelerometers,m3_to_m4_small_event,,3.38,full_record,0.0,150.01,5.63,5.63,96.78,60.46,94.07337075974472,91.15,0.0,15001.0,150.01,1955.9434814453125,1955.9434814453125,1.0,1909676.2374958473,1909676.2374958473,1.0,112.82874734846509,112.82874734846509,68.65,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3917,PNWAccelerometers,m3_to_m4_small_event,,3.25,full_record,0.0,150.01,21.44,21.44,85.67,54.8,129.66198403808087,64.23,0.0,15001.0,150.01,8441.185546875,8441.185546875,1.0,26945024.09961999,26945024.09961999,1.0,423.81779012863296,423.81779012863296,55.01,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3925,PNWAccelerometers,m3_to_m4_small_event,,3.01,full_record,0.0,150.01,25.36,25.36,133.82,60.08,113.86934522625324,108.46,0.0,15001.0,150.01,5243.76220703125,5243.76220703125,1.0,5084240.210250935,5084240.210250935,1.0,184.0996339576064,184.0996339576064,68.5,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3967,PNWAccelerometers,m3_to_m4_small_event,,3.13,full_record,0.0,150.01,5.66,5.66,94.74,59.98,56.27344941530708,89.08,0.0,15001.0,150.01,917.2885131835938,917.2885131835938,1.0,973497.3217722032,973497.3217722032,1.0,80.55774021479327,80.55774021479327,68.03,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3971,PNWAccelerometers,m3_to_m4_small_event,,3.13,full_record,0.0,150.01,15.66,15.66,102.53,60.04,56.03523370760598,86.87,0.0,15001.0,150.01,1904.3460693359375,1904.3460693359375,1.0,3617877.6407991624,3617877.6407991624,1.0,155.29834652553618,155.29834652553618,68.95,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:4548,PNWAccelerometers,m3_to_m4_small_event,,3.82,full_record,0.0,150.01,3.4,3.4,108.6,63.04,40.579486977285214,105.2,0.0,15001.0,150.01,1507.593505859375,1507.593505859375,1.0,3039988.6181615363,3039988.6181615363,1.0,142.35603173648383,142.35603173648383,73.28,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:4549,PNWAccelerometers,m3_to_m4_small_event,,3.82,full_record,0.0,150.01,3.57,3.57,107.3,65.83,25.354450264179597,103.73,0.0,15001.0,150.01,3789.06005859375,3789.06005859375,1.0,21573636.5676239,21573636.5676239,1.0,379.2290286099109,379.2290286099109,78.09,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:5197,PNWAccelerometers,m3_to_m4_small_event,,3.2,full_record,0.0,150.01,5.26,5.26,115.9,54.79,101.50173272092697,110.64,0.0,15001.0,150.01,2830.947998046875,2830.947998046875,1.0,3904861.228485691,3904861.228485691,1.0,161.3402392824467,161.3402392824467,59.17,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:5424,PNWAccelerometers,m3_to_m4_small_event,,3.2,full_record,0.0,150.01,5.35,5.35,95.65,54.55,141.36295505134635,90.3,0.0,15001.0,150.01,3188.8916015625,3188.8916015625,1.0,2607535.224370424,2607535.224370424,1.0,131.842365479312,131.842365479312,59.01,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:56,PNWAccelerometers,m3_to_m4_small_event,,3.45,full_record,0.0,150.01,16.82,16.82,103.48,58.65,117.11470327714844,86.66,0.0,15001.0,150.01,6262.916015625,6262.916015625,1.0,13918773.84537772,13918773.84537772,1.0,304.60735369738376,304.60735369738376,58.78,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:5651,PNWAccelerometers,m3_to_m4_small_event,,3.31,full_record,0.0,150.01,17.38,17.38,104.18,56.65,55.97530089691329,86.80000000000001,0.0,15001.0,150.01,3845.36328125,3845.36328125,1.0,10460305.343744274,10460305.343744274,1.0,264.06574984956353,264.06574984956353,62.57,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:589,PNWAccelerometers,m3_to_m4_small_event,,3.87,full_record,0.0,150.01,12.75,12.75,102.08,63.2,52.34697563068841,89.33,0.0,15001.0,150.01,4753.91455078125,4753.91455078125,1.0,18542741.62692385,18542741.62692385,1.0,351.5821907373904,351.5821907373904,74.28,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:602,PNWAccelerometers,m3_to_m4_small_event,,3.86,full_record,0.0,150.01,4.67,4.67,108.24,62.29,79.51950227042605,103.57,0.0,15001.0,150.01,4837.5009765625,4837.5009765625,1.0,11331933.377632704,11331933.377632704,1.0,274.8475694607021,274.8475694607021,62.58,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:828,PNWAccelerometers,m3_to_m4_small_event,,3.14,full_record,0.0,150.01,8.61,8.61,127.94,53.87,28.459098729491227,119.33,0.0,15001.0,150.01,4263.4267578125,4263.4267578125,1.0,21673594.669562835,21673594.669562835,1.0,380.106562773934,380.106562773934,58.31,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:831,PNWAccelerometers,m3_to_m4_small_event,,3.14,full_record,0.0,150.01,20.13,20.13,130.86,54.16,48.84835878407906,110.73000000000002,0.0,15001.0,150.01,3641.92724609375,3641.92724609375,1.0,12477862.266185248,12477862.266185248,1.0,288.40978328475967,288.40978328475967,58.24,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:832,PNWAccelerometers,m3_to_m4_small_event,,3.14,full_record,0.0,150.01,23.42,23.42,92.51,55.64,42.19757527700768,69.09,0.0,15001.0,150.01,1428.086669921875,1428.086669921875,1.0,5388655.570825112,5388655.570825112,1.0,189.53093592812007,189.53093592812007,63.69,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:833,PNWAccelerometers,m3_to_m4_small_event,,3.14,full_record,0.0,150.01,7.61,7.61,120.88,58.77,24.796952747512613,113.27,0.0,15001.0,150.01,760.7562866210938,760.7562866210938,1.0,1706768.9402099892,1706768.9402099892,1.0,106.66630718269974,106.66630718269974,66.85,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:943,PNWAccelerometers,m3_to_m4_small_event,,3.86,full_record,0.0,150.01,8.46,8.46,98.84,61.51,54.0585896239631,90.38,0.0,15001.0,150.01,912.4771118164062,912.4771118164062,1.0,1540387.997512185,1540387.997512185,1.0,101.33394665904513,101.33394665904513,71.54,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:952,PNWAccelerometers,m3_to_m4_small_event,,3.22,full_record,0.0,150.01,13.18,13.18,120.77,61.78,39.26888317685419,107.59,0.0,15001.0,150.01,826.9013671875,826.9013671875,1.0,948559.766333894,948559.766333894,1.0,79.51924434716744,79.51924434716744,71.83,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:989,PNWAccelerometers,m3_to_m4_small_event,,3.11,full_record,0.0,150.01,14.44,14.44,80.29,57.38,117.3523736980739,65.85000000000001,0.0,15001.0,150.01,1898.914306640625,1898.914306640625,1.0,1673164.1125613695,1673164.1125613695,1.0,105.61100244838724,105.61100244838724,63.5,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:991,PNWAccelerometers,m3_to_m4_small_event,,3.11,full_record,0.0,150.01,41.19,41.19,74.68,55.49,210.87313725776212,33.49000000000001,0.0,15001.0,150.01,7618.09228515625,7618.09228515625,1.0,15645094.660621488,15645094.660621488,1.0,322.9453175987115,322.9453175987115,55.55,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:1752,PNWAccelerometers,m4plus_strong_motion,,4.21,full_record,0.0,150.01,23.2,23.2,108.11,68.87,53.74632260948483,84.91,0.0,15001.0,150.01,2967.99609375,2967.99609375,1.0,9847511.071662929,9847511.071662929,1.0,256.21416321362375,256.21416321362375,69.14,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:292,PNWAccelerometers,m4plus_strong_motion,,4.2,full_record,0.0,150.01,19.72,19.72,124.45,69.26,35.19360432754729,104.73,0.0,15001.0,150.01,520.5070190429688,520.5070190429688,1.0,501743.1207435989,501743.1207435989,1.0,57.83365072527912,57.83365072527912,85.72,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:3821,PNWAccelerometers,m4plus_strong_motion,,4.09,full_record,0.0,150.01,45.78,45.78,101.33,60.63,58.18891480676382,55.55,0.0,15001.0,150.01,2975.6552734375,2975.6552734375,1.0,8292126.05586668,8292126.05586668,1.0,235.11094238414896,235.11094238414896,69.8,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:622,PNWAccelerometers,m4plus_strong_motion,,4.02,full_record,0.0,150.01,60.33,60.43,120.19,60.33,37.393943755017105,59.76,0.0,15001.0,150.01,5776.5322265625,5776.5322265625,1.0,39727386.74622158,39727386.74622158,1.0,514.6179063494665,514.6179063494665,69.3,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:862,PNWAccelerometers,m4plus_strong_motion,,4.37,full_record,0.0,150.01,45.95,45.95,102.06,67.52,123.48878079219156,56.11,0.0,15001.0,150.01,1552.62158203125,1552.62158203125,1.0,1672059.779241,1672059.779241,1.0,105.57614364428902,105.57614364428902,82.03,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:405,PNWAccelerometers,m4plus_strong_motion,,4.86,full_record,0.0,150.01,52.39,52.39,109.39,59.41,27.81127084886253,57.0,0.0,15001.0,150.01,2471.405517578125,2471.405517578125,1.0,14184024.547231408,14184024.547231408,1.0,307.49611389014154,307.49611389014154,67.32,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
PNWAccelerometers:423,PNWAccelerometers,m4plus_strong_motion,,4.86,full_record,0.0,150.01,53.88,53.88,93.26,60.38,119.55417884142956,39.38,0.0,15001.0,150.01,30861.048828125,30861.048828125,1.0,393573292.3168203,393573292.3168203,1.0,1619.7675879508774,1619.7675879508774,68.78,True,False,,False,shortest_stable_no_catalog,full_record_fallback,full_record,3.0,1.0,False,True,False,full_record_required,2
