record_uid,dataset,source_row_index,split,priority_group,magnitude_bin,magnitude,event_id,station_network,station_code,trace_name,waveform_key,component_order,channel_type,units,sampling_rate_hz,n_samples,duration_sec,has_catalog_p,catalog_p_sample,catalog_fields_for_evaluation_only,waveform_qc_status,waveform_error,resolved_waveform_key,waveform_shape,waveform_preprocess,feature_n_samples,feature_sampling_rate_hz,feature_duration_sec,feature_finite_fraction,feature_zero_fraction,feature_max_abs,feature_rms,feature_mad_scale,feature_spike_score,feature_clip_fraction,feature_onset_sec,feature_energy_onset_sec,feature_threshold_onset_sec,feature_energy_end_sec,feature_significant_duration_sec,feature_flag_nonfinite,feature_flag_zero_heavy,feature_flag_clipped,feature_flag_spiky,feature_qc_issue_count,catalog_p_sec,catalog_s_sec,noise_rms,signal_rms,snr_db,snr_bin,selection_status,selected_duration_sec,full_record_assignment,feature_fixed_unstable,selected_3s_psa_failure,spectral_stage,final_duration_sec
PNWAccelerometers:1279,PNWAccelerometers,1279,,m3_to_m4_small_event,3-4,3.4,uw60404846,UW,BABE,"bucket1$1329,:3,:15001","bucket1$1329,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6419,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1279,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,881.0102381770494,93.6721218228104,21.60460394841846,40.778819194301526,6.666222251849876e-05,10.85,10.85,64.21,97.56,86.71000000000001,False,False,False,False,0,64.19,76.18,36.68402760655626,190.21669312904748,14.295432313962683,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1280,PNWAccelerometers,1280,,m3_to_m4_small_event,3-4,3.4,uw60404846,UW,RAW,"bucket1$1330,:3,:15001","bucket1$1330,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6812,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1280,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,395.62358217689155,31.32333913008828,6.491569748344945,60.94420879907476,6.666222251849876e-05,16.63,16.63,69.24,100.03,83.4,False,False,False,False,0,68.12,82.12,12.827714740112171,62.53657628006574,13.759696148209176,>=10 dB,stable_candidate,92.0,False,True,True,full_record_fallback,150.01
PNWAccelerometers:1281,PNWAccelerometers,1281,,m3_to_m4_small_event,3-4,3.7,uw60403916,UW,NEWO,"bucket1$1331,:3,:15001","bucket1$1331,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5885,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1281,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1390.2815963157068,102.84760019820818,32.610544930086185,42.63288452542987,6.666222251849876e-05,3.67,3.67,66.43,117.17,113.5,False,False,False,False,0,58.85,66.04,38.34826245008659,208.2403126729685,14.696382324713412,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1282,PNWAccelerometers,1282,,m3_to_m4_small_event,3-4,3.7,uw60403916,UW,LANE,"bucket1$1332,:3,:15001","bucket1$1332,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6755,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1282,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,534.814858752313,56.00066278199625,14.69921971619883,36.383894456855856,6.666222251849876e-05,6.88,6.88,81.21,116.83,109.95,False,False,False,False,0,67.55,81.13,25.759397763422108,106.02669937412706,12.289590733256155,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1288,PNWAccelerometers,1288,,m3_to_m4_small_event,3-4,3.15,uw60386742,UW,NEWO,"bucket1$1338,:3,:15001","bucket1$1338,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5858,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1288,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,932.6193915602072,58.924663030925146,17.53445689935222,53.18781168492656,6.666222251849876e-05,3.82,3.82,65.71,127.99,124.17,False,False,False,False,0,58.58,65.59,33.76845833976317,117.83003337577718,10.854895336505306,>=10 dB,stable_candidate,129.18,False,True,True,arias_escalation,150.01
PNWAccelerometers:131,PNWAccelerometers,131,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,KINR,"bucket1$140,:3,:15001","bucket1$140,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5833,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:131,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,13874.95439968796,827.4005453360373,61.96738241052091,223.9073825608656,0.0001333244450369,58.35,58.57,58.35,80.88,22.309999999999995,False,False,False,True,1,58.33,65.53,16.281180409596768,1912.4548074063555,41.39810585181792,>=10 dB,stable_candidate,27.53,False,False,False,primary,27.53
PNWAccelerometers:132,PNWAccelerometers,132,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,KITP,"bucket1$137,:3,:15001","bucket1$137,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5878,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:132,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,11399.071946968405,619.2130936183352,64.0449307098126,177.9855457821879,6.666222251849876e-05,59.29,59.29,59.3,84.64,25.35,False,False,False,True,1,58.78,66.31,70.45715215935343,1410.8330437678605,26.031010753540503,>=10 dB,stable_candidate,30.35,False,False,True,full_record_fallback,150.01
PNWAccelerometers:133,PNWAccelerometers,133,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,BABE,"bucket1$141,:3,:15001","bucket1$141,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5980,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:133,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,6423.661657505113,430.3905321868502,75.22193315639478,85.39612567719583,6.666222251849876e-05,35.04,35.04,60.91,87.35,52.309999999999995,False,False,False,True,1,59.8,68.17,84.05547401735035,957.5804268737569,21.132185175909054,>=10 dB,stable_candidate,57.31,False,True,True,full_record_fallback,150.01
PNWAccelerometers:1337,PNWAccelerometers,1337,,m3_to_m4_small_event,3-4,3.14,uw60403911,UW,NEWO,"bucket1$1389,:3,:15001","bucket1$1389,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5858,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1337,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,421.1361448572597,49.41408312073387,20.9606513849708,20.091748921468277,6.666222251849876e-05,0.34,0.34,,141.47,141.13,False,False,False,False,0,58.58,65.73,41.01725835099324,71.650533411892,4.845055994722608,3-10 dB,stable_candidate,144.47,False,True,True,arias_escalation,150.01
PNWAccelerometers:1338,PNWAccelerometers,1338,,m3_to_m4_small_event,3-4,3.46,uw60403671,UW,RRHS,"bucket1$1390,:3,:15001","bucket1$1390,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5805,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1338,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,2475.290711698479,207.6414192854504,14.824479713237505,166.9731929605712,6.666222251849876e-05,45.83,58.18,45.83,76.64,18.46,False,False,False,True,1,58.05,64.88,35.45336224610431,486.5868812343707,22.75005935434679,>=10 dB,stable_candidate,35.81,False,False,True,full_record_fallback,150.01
PNWAccelerometers:134,PNWAccelerometers,134,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,SCC,"bucket1$135,:3,:15001","bucket1$135,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6023,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:134,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1018.7277514740337,119.29497698142713,17.233766572324402,59.112309964207256,6.666222251849876e-05,35.0,35.0,60.51,88.86,53.86,False,False,False,False,0,60.23,68.31,24.22450102807996,266.0591555060175,20.814467359316367,>=10 dB,stable_candidate,58.86,False,True,True,full_record_fallback,150.01
PNWAccelerometers:135,PNWAccelerometers,135,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,HICC,"bucket1$136,:3,:15001","bucket1$136,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6210,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:135,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,2709.834351001012,193.09418251240777,28.262736148526628,95.88011354457198,6.666222251849876e-05,9.15,9.15,62.12,88.46,79.30999999999999,False,False,False,True,1,62.1,71.98,32.4936014918475,420.2029852891364,22.233225671817337,>=10 dB,stable_candidate,84.31,False,True,False,primary,84.31
PNWAccelerometers:136,PNWAccelerometers,136,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,ACES,"bucket1$138,:3,:15001","bucket1$138,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6129,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:136,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1307.467179371969,107.53487483289732,28.665678128376744,45.61089305184378,6.666222251849876e-05,22.23,22.23,62.24,108.16,85.92999999999999,False,False,False,False,0,61.29,71.31,25.496812269393047,221.40250431846442,18.773932852819947,>=10 dB,stable_candidate,90.93,False,True,True,full_record_fallback,150.01
PNWAccelerometers:137,PNWAccelerometers,137,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,RHAZ,"bucket1$139,:3,:15001","bucket1$139,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6195,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:137,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1191.0138771891152,125.7961720873783,14.551006426840736,81.85096221194536,6.666222251849876e-05,60.38,60.38,61.97,86.22,25.839999999999996,False,False,False,True,1,61.95,71.43,19.317196355109406,277.9553714322441,23.160619535334433,>=10 dB,stable_candidate,30.84,False,False,True,full_record_fallback,150.01
PNWAccelerometers:138,PNWAccelerometers,138,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,KIMR,"bucket1$142,:3,:15001","bucket1$142,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5870,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:138,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,11492.648831332115,446.6398695943339,28.710294676804367,400.2971394305215,6.666222251849876e-05,58.75,58.98,58.75,73.77,14.79,False,False,False,True,1,58.7,65.59,36.89151684127353,1047.026203409773,29.06062077059184,>=10 dB,stable_candidate,20.02,False,False,True,full_record_fallback,150.01
PNWAccelerometers:139,PNWAccelerometers,139,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,LAWT,"bucket1$143,:3,:15001","bucket1$143,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6051,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:139,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,3687.25494179859,399.73419141043104,34.60940916251131,106.53908954310036,6.666222251849876e-05,60.63,60.82,60.63,86.63,25.809999999999995,False,False,False,True,1,60.51,69.7,28.80090212806116,888.6333471618273,29.78633030712297,>=10 dB,stable_candidate,31.0,False,False,True,full_record_fallback,150.01
PNWAccelerometers:140,PNWAccelerometers,140,,m3_to_m4_small_event,3-4,3.85,uw10731248,UW,EVCC,"bucket1$144,:3,:15001","bucket1$144,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6207,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:140,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,5401.046637870869,315.4188513687871,36.57953975920488,147.65212119739007,6.666222251849876e-05,62.1,62.15,62.1,86.7,24.550000000000004,False,False,False,True,1,62.07,72.06,42.48922464137896,692.0584816488658,24.237279791796098,>=10 dB,stable_candidate,29.6,False,False,True,full_record_fallback,150.01
PNWAccelerometers:147,PNWAccelerometers,147,,m3_to_m4_small_event,3-4,3.35,uw10733208,UW,KINR,"bucket1$152,:3,:15001","bucket1$152,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6039,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:147,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,962.9920643087302,99.18528917891526,26.3996514882845,36.477453679117005,6.666222251849876e-05,16.43,16.43,31.46,124.17,107.74,False,False,False,False,0,60.39,69.47,36.57410782929248,193.5309493643119,14.471533721698533,>=10 dB,stable_candidate,112.74,False,True,True,arias_escalation,148.59
PNWAccelerometers:148,PNWAccelerometers,148,,m3_to_m4_small_event,3-4,3.35,uw10733208,UW,SWID,"bucket1$151,:3,:15001","bucket1$151,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6071,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:148,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,991.0522482179008,67.37009518534101,9.703128622186584,102.13739164003466,6.666222251849876e-05,35.18,35.18,60.74,87.71,52.529999999999994,False,False,False,True,1,60.71,70.15,13.683405422131722,147.6745321207221,20.662228175979898,>=10 dB,stable_candidate,57.53,False,True,True,arias_escalation,117.65
PNWAccelerometers:149,PNWAccelerometers,149,,m3_to_m4_small_event,3-4,3.35,uw10733208,UW,UWFH,"bucket1$153,:3,:15001","bucket1$153,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5984,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:149,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1277.710702573819,59.06664339941637,13.31692982989328,95.94634190424794,6.666222251849876e-05,10.22,10.22,60.07,136.68,126.46,False,False,False,True,1,59.84,67.7,20.992435370904005,124.91045572062961,15.490719360549061,>=10 dB,stable_candidate,131.46,False,True,True,arias_escalation,150.01
PNWAccelerometers:150,PNWAccelerometers,150,,m3_to_m4_small_event,3-4,3.35,uw10733208,UW,EVGW,"bucket1$154,:3,:15001","bucket1$154,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6364,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:150,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,563.0697086895383,53.194542227017095,10.75728736163322,52.343094477309805,6.666222251849876e-05,11.97,11.97,63.77,98.82,86.85,False,False,False,False,0,63.64,74.87,16.479580387991657,110.29406995462918,16.51212027262351,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1634,PNWAccelerometers,1634,,m3_to_m4_small_event,3-4,3.06,uw60476177,UW,HUBA,"bucket1$1701,:3,:15001","bucket1$1701,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5336,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1634,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,6190.955938302941,215.71952109390313,12.525989580755372,494.24884943338736,6.666222251849876e-05,53.37,54.64,53.37,62.82,8.18,False,False,False,True,1,53.36,56.21,21.40715881271625,549.4776357881834,28.187819799938314,>=10 dB,stable_candidate,14.45,False,False,True,full_record_fallback,150.01
PNWAccelerometers:1635,PNWAccelerometers,1635,,m3_to_m4_small_event,3-4,3.06,uw60476177,UW,KEEL,"bucket1$1702,:3,:15001","bucket1$1702,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5386,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1635,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,9488.379790885274,441.1932686061686,40.48682539368179,234.35721864144952,6.666222251849876e-05,53.87,53.88,53.87,63.55,9.669999999999996,False,False,False,True,1,53.86,57.34,77.66984090286458,1099.3739843434207,23.01786080044575,>=10 dB,stable_candidate,14.68,False,False,True,full_record_fallback,150.01
PNWAccelerometers:1636,PNWAccelerometers,1636,,m3_to_m4_small_event,3-4,3.06,uw60476177,UW,PERL,"bucket1$1703,:3,:15001","bucket1$1703,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5639,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1636,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1434.4447059480997,121.68353521906458,17.948183778298212,79.92144072441123,6.666222251849876e-05,25.47,25.47,56.46,76.6,51.129999999999995,False,False,False,False,0,56.39,61.72,29.855770473967976,286.6278443746287,19.645801884358793,>=10 dB,stable_candidate,62.0,False,True,True,arias_escalation,139.54
PNWAccelerometers:1637,PNWAccelerometers,1637,,m3_to_m4_small_event,3-4,3.06,uw60476177,UW,EYES,"bucket1$1704,:3,:15001","bucket1$1704,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5765,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1637,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,743.0829082146354,47.16854638769755,12.161248865567506,61.102516396860146,6.666222251849876e-05,4.73,4.73,63.18,129.64,124.90999999999998,False,False,False,False,0,57.65,63.84,24.916736891522717,97.58782414629677,11.858089372711142,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1739,PNWAccelerometers,1739,,m3_to_m4_small_event,3-4,3.14,uw60619906,UW,TLW1,"bucket1$1811,:3,:15001","bucket1$1811,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6198,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1739,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1607.452083010317,85.60940931772215,4.2583274335933785,377.48437809862656,6.666222251849876e-05,62.12,62.92,62.12,80.5,17.58,False,False,False,True,1,61.98,70.7,3.9493427008109094,194.30649817516894,33.839250080272635,>=10 dB,stable_candidate,22.0,False,False,True,full_record_fallback,150.01
PNWAccelerometers:1740,PNWAccelerometers,1740,,m3_to_m4_small_event,3-4,3.14,uw60619906,UW,CDMR,"bucket1$1812,:3,:15001","bucket1$1812,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6468,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1740,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,945.18580853547,71.06440284229927,4.444534859974284,212.66248062253672,6.666222251849876e-05,64.77,66.13,64.77,86.98,20.85000000000001,False,False,False,True,1,64.68,75.09,3.4466367588463904,156.73906615949588,33.1556347886453,>=10 dB,stable_candidate,27.21,False,False,True,full_record_fallback,150.01
PNWAccelerometers:1741,PNWAccelerometers,1741,,m3_to_m4_small_event,3-4,3.14,uw60619906,UW,PNLK,"bucket1$1813,:3,:15001","bucket1$1813,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6731,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1741,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,345.0620405212258,28.542212698550937,7.640968873259292,45.15946161341159,6.666222251849876e-05,5.2,5.2,70.51,122.06,116.86,False,False,False,False,0,67.31,80.39,14.43508323849006,53.90810969295868,11.444696217294002,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1758,PNWAccelerometers,1758,,m3_to_m4_small_event,3-4,3.48,uw60516527,UW,SWID,"bucket1$1837,:3,:15001","bucket1$1837,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5969,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1758,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,2819.9898051864097,159.15465446410838,30.63428380432008,92.05339426896384,6.666222251849876e-05,3.51,3.51,67.74,99.96,96.45,False,False,False,True,1,59.69,67.63,56.140857698593685,344.39403271146875,15.755531490515814,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1759,PNWAccelerometers,1759,,m3_to_m4_small_event,3-4,3.48,uw60516527,UW,LYNC,"bucket1$1832,:3,:15001","bucket1$1832,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6093,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1759,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,230.14816894347032,17.502677168130358,3.103624743786265,74.15463786472498,6.666222251849876e-05,18.83,18.83,60.94,91.43,72.60000000000001,False,False,False,False,0,60.93,69.69,5.099412796309103,38.12392424861052,17.47354857023746,>=10 dB,stable_candidate,92.01,False,True,True,arias_escalation,144.39
PNWAccelerometers:1760,PNWAccelerometers,1760,,m3_to_m4_small_event,3-4,3.48,uw60516527,UW,KIMR,"bucket1$1833,:3,:15001","bucket1$1833,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6139,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1760,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,614.8168937767184,76.27315249926835,22.691214049860164,27.094931651773265,6.666222251849876e-05,1.97,1.97,70.02,127.21,125.24,False,False,False,False,0,61.39,70.05,39.33801258708028,149.17254484983164,11.577529676017322,>=10 dB,stable_candidate,130.21,False,True,False,primary,130.21
PNWAccelerometers:1761,PNWAccelerometers,1761,,m3_to_m4_small_event,3-4,3.48,uw60516527,UW,KINR,"bucket1$1831,:3,:15001","bucket1$1831,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5941,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1761,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,2490.2562205843424,173.26844267730002,60.864500145667606,40.91475678966208,6.666222251849876e-05,4.14,4.14,67.22,109.62,105.48,False,False,False,False,0,59.41,67.06,117.58146611676979,304.59192147315036,8.267590190288843,3-10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:1762,PNWAccelerometers,1762,,m3_to_m4_small_event,3-4,3.48,uw60516527,UW,KITP,"bucket1$1838,:3,:15001","bucket1$1838,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,6039,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:1762,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,621.9810084969871,90.04031364778339,33.5633200532314,18.53156980628036,6.666222251849876e-05,0.42,0.42,,140.32,139.9,False,False,False,False,0,60.39,69.17,65.25248322886192,147.23708424085896,7.068403295058925,3-10 dB,stable_candidate,143.32,False,True,True,arias_escalation,150.01
